1948	0	0	0	0	0	0	0	-	1840	2169	221	2169	QPX_v015_contig_4893	2059	111	2059	1	1948,	0,	111,	virulence	m1002
2161	0	0	0	0	0	0	0	+	1854	2234	73	2234	QPX_v015_contig_8586	4524	0	2161	1	2161,	73,	0,	virulence	m1002
2952	0	0	0	1	1	1	8	+	1855	3337	0	2953	QPX_v015_contig_2097	6831	3817	6777	2	2375,577,	0,2376,	3817,6200,	virulence	m1002
2064	0	0	0	0	0	0	0	+	1857	2064	0	2064	QPX_v015_contig_4494	4777	2013	4077	1	2064,	0,	2013,	virulence	m1002
1719	0	0	0	1	1	1	18	-	1879	3487	0	1720	QPX_v015_contig_10222	1943	0	1737	3	122,378,1219,	1767,1890,2268,	0,122,518,	virulence	m1002
1713	0	0	0	0	0	0	0	+	1885	1713	0	1713	QPX_v015_contig_1401	14112	5102	6815	1	1713,	0,	5102,	virulence	m1002
2993	0	0	0	0	0	0	0	+	1900	2993	0	2993	QPX_v015_contig_229	7150	4052	7045	1	2993,	0,	4052,	virulence	m1002
2679	0	0	0	0	0	0	0	+	1908	4663	0	2679	QPX_v015_contig_3452	2883	204	2883	1	2679,	0,	204,	virulence	m1002
1870	0	0	0	0	0	0	0	-	1908	4663	2793	4663	QPX_v015_contig_4057	9299	7429	9299	1	1870,	0,	7429,	virulence	m1002
2822	0	0	2	1	2	1	4	+	1923	2826	0	2826	QPX_v015_contig_88	4248	1354	4182	2	2453,371,	0,2455,	1354,3811,	virulence	m1002
1700	0	0	0	0	0	1	58	-	1925	1700	0	1700	QPX_v015_contig_14848	2243	164	1922	2	295,1405,	0,295,	164,517,	virulence	m1002
3938	2	0	0	0	0	0	0	-	1972	3940	0	3940	QPX_v015_contig_3305	9164	3514	7454	1	3940,	0,	3514,	virulence	m1002
2406	0	0	0	0	0	0	0	+	1973	2413	0	2406	QPX_v015_contig_4916	6179	3773	6179	1	2406,	0,	3773,	virulence	m1002
1964	0	0	0	0	0	0	0	-	1982	1964	0	1964	QPX_v015_contig_1405	6912	484	2448	1	1964,	0,	484,	virulence	m1002
2936	0	0	0	0	0	0	0	-	1989	3217	0	2936	QPX_v015_contig_6447	7868	0	2936	1	2936,	281,	0,	virulence	m1002
3273	0	0	0	0	0	0	0	-	1999	3273	0	3273	QPX_v015_contig_2942	13181	7762	11035	1	3273,	0,	7762,	virulence	m1002
1802	0	0	0	0	0	1	62	-	2018	1802	0	1802	QPX_v015_contig_3591	12179	166	2030	2	1007,795,	0,1007,	166,1235,	virulence	m1002
2522	0	0	1	1	1	1	48	-	2040	2524	0	2524	QPX_v015_contig_1105	26625	11751	14322	2	788,1735,	0,789,	11751,12587,	virulence	m1002
1522	0	0	0	1	1	2	80	+	2081	1523	0	1523	QPX_v015_contig_2875	7453	5060	6662	3	1335,72,115,	0,1335,1408,	5060,6460,6547,	virulence	m1002
3919	0	0	0	2	6	1	12	+	2089	3925	0	3925	QPX_v015_contig_8476	6051	487	4418	3	1888,1938,93,	0,1893,3832,	487,2375,4325,	virulence	m1002
2676	0	0	1	0	0	2	170	+	2095	2677	0	2677	QPX_v015_contig_3262	8274	5030	7877	3	194,2277,206,	0,194,2471,	5030,5356,7671,	virulence	m1002
4694	0	0	1	3	11	2	71	+	2127	4706	0	4706	QPX_v015_contig_1282	5859	648	5414	5	1687,343,575,1845,245,	0,1692,2036,2616,4461,	648,2335,2684,3259,5169,	virulence	m1002
1540	0	0	0	1	4	2	126	-	2150	1544	0	1544	QPX_v015_contig_2392	6082	692	2358	4	210,275,860,195,	0,210,485,1349,	692,971,1303,2163,	virulence	m1002
3282	0	0	0	0	0	0	0	+	2185	3282	0	3282	QPX_v015_contig_3991	3441	120	3402	1	3282,	0,	120,	virulence	m1002
1899	0	0	0	0	0	0	0	-	2210	1899	0	1899	QPX_v015_contig_3166	2743	198	2097	1	1899,	0,	198,	virulence	m1002
3122	0	0	0	0	0	1	50	-	2235	3287	165	3287	QPX_v015_contig_1347	3204	32	3204	2	1260,1862,	0,1260,	32,1342,	virulence	m1002
3667	0	0	3	2	2	3	147	+	2254	3672	0	3672	QPX_v015_contig_1365	31757	21703	25520	4	47,1914,113,1596,	0,47,1962,2076,	21703,21804,23734,23924,	virulence	m1002
1931	0	0	0	0	0	0	0	+	2257	1931	0	1931	QPX_v015_contig_3545	3490	92	2023	1	1931,	0,	92,	virulence	m1002
1826	0	0	1	1	1	1	3	-	2262	3091	1168	2996	QPX_v015_contig_10803	1830	0	1830	2	1342,485,	95,1438,	0,1345,	virulence	m1002
2993	0	0	0	0	0	0	0	+	2272	3046	0	2993	QPX_v015_contig_6195	3002	9	3002	1	2993,	0,	9,	virulence	m1002
1668	0	0	0	0	0	0	0	-	2273	1668	0	1668	QPX_v015_contig_13319	2374	668	2336	1	1668,	0,	668,	virulence	m1002
1879	0	0	0	1	1	1	8	+	2294	1880	0	1880	QPX_v015_contig_4504	7663	302	2189	2	1008,871,	0,1009,	302,1318,	virulence	m1002
4062	0	0	1	0	0	1	1	+	2305	4063	0	4063	QPX_v015_contig_1833	5987	1193	5257	2	3603,460,	0,3603,	1193,4797,	virulence	m1002
2395	0	0	0	0	0	1	1	+	2354	2395	0	2395	QPX_v015_contig_7457	4936	2526	4922	2	974,1421,	0,974,	2526,3501,	virulence	m1002
1688	0	0	0	0	0	0	0	-	2371	6033	2695	4383	QPX_v015_contig_4167	1688	0	1688	1	1688,	1650,	0,	virulence	m1002
3388	0	0	0	0	0	0	0	-	2372	3388	0	3388	QPX_v015_contig_3007	3427	38	3426	1	3388,	0,	38,	virulence	m1002
3379	0	0	0	1	4	1	27	-	2381	4524	1141	4524	QPX_v015_contig_2887	6719	3313	6719	2	2484,895,	0,2488,	3313,5824,	virulence	m1002
2693	0	0	0	1	1	2	56	+	2410	2694	0	2694	QPX_v015_contig_3896	7126	990	3739	3	254,2036,403,	0,254,2291,	990,1294,3336,	virulence	m1002
3214	0	0	1	1	1	2	68	-	2450	3216	0	3216	QPX_v015_contig_2754	7190	3760	7043	3	2396,94,725,	0,2396,2491,	3760,6216,6318,	virulence	m1002
4562	0	0	3	1	1	1	10	+	2466	6847	2281	6847	QPX_v015_contig_999	12015	0	4575	2	3278,1287,	2281,5560,	0,3288,	virulence	m1002
2285	0	0	0	0	0	0	0	-	2466	6847	0	2285	QPX_v015_contig_2986	2393	0	2285	1	2285,	4562,	0,	virulence	m1002
2551	0	0	0	1	2	0	0	+	2474	3153	0	2553	QPX_v015_contig_2171	2928	377	2928	2	1826,725,	0,1828,	377,2203,	virulence	m1002
2334	0	0	0	2	114	1	9	-	2478	2847	112	2560	QPX_v015_contig_506	2343	0	2343	3	22,17,2295,	287,316,440,	0,22,48,	virulence	m1002
1875	0	0	0	0	0	0	0	-	2514	1984	109	1984	QPX_v015_contig_557	13888	3369	5244	1	1875,	0,	3369,	virulence	m1002
3272	0	0	0	0	0	1	15	-	2523	3272	0	3272	QPX_v015_contig_5710	4231	506	3793	2	65,3207,	0,65,	506,586,	virulence	m1002
1767	0	0	0	0	0	0	0	+	2532	1767	0	1767	QPX_v015_contig_1142	4977	1548	3315	1	1767,	0,	1548,	virulence	m1002
1779	1	0	0	0	0	1	6	+	2534	1780	0	1780	QPX_v015_contig_811	13005	2184	3970	2	1574,206,	0,1574,	2184,3764,	virulence	m1002
2754	0	0	0	0	0	0	0	+	2544	2754	0	2754	QPX_v015_contig_2744	8345	2408	5162	1	2754,	0,	2408,	virulence	m1002
4553	0	0	0	1	1	3	27	+	2545	4578	0	4554	QPX_v015_contig_1390	6793	1067	5647	4	352,139,2550,1512,	0,352,492,3042,	1067,1422,1570,4135,	virulence	m1002
1680	0	0	0	1	5	0	0	-	2592	1941	256	1941	QPX_v015_contig_2386	3357	1677	3357	2	1145,535,	0,1150,	1677,2822,	virulence	m1002
2070	0	0	0	0	0	0	0	-	2593	2070	0	2070	QPX_v015_contig_1432	5183	829	2899	1	2070,	0,	829,	virulence	m1002
3375	0	0	0	0	0	1	52	-	2613	3821	446	3821	QPX_v015_contig_6622	3519	92	3519	2	1741,1634,	0,1741,	92,1885,	virulence	m1002
2682	0	0	1	1	1	1	23	+	2632	2684	0	2684	QPX_v015_contig_1170	15215	8438	11144	2	1638,1045,	0,1639,	8438,10099,	virulence	m1002
1663	0	0	0	0	0	2	117	-	2653	1663	0	1663	QPX_v015_contig_5976	2967	550	2330	3	1477,24,162,	0,1477,1501,	550,2086,2168,	virulence	m1002
3115	1	0	0	2	3	2	50	-	2689	6360	1134	4253	QPX_v015_contig_9770	3171	5	3171	4	16,146,1324,1630,	2107,2123,2270,3596,	5,33,217,1541,	virulence	m1002
2143	1	0	0	0	0	0	0	-	2689	6360	4216	6360	QPX_v015_contig_2227	3559	1415	3559	1	2144,	0,	1415,	virulence	m1002
1934	0	0	0	0	0	1	53	+	2691	1934	0	1934	QPX_v015_contig_6491	2912	116	2103	2	1887,47,	0,1887,	116,2056,	virulence	m1002
2264	0	0	43	1	10	1	43	-	2694	2317	0	2317	QPX_v015_contig_4696	13316	2332	4682	2	2224,83,	0,2234,	2332,4599,	virulence	m1002
3082	1	0	0	1	1	2	7	-	2695	4097	1013	4097	QPX_v015_contig_862	3465	261	3351	3	588,2472,23,	0,589,3061,	261,855,3328,	virulence	m1002
2927	0	0	0	0	0	1	62	+	2778	4158	1231	4158	QPX_v015_contig_3172	3309	0	2989	2	2780,147,	1231,4011,	0,2842,	virulence	m1002
3158	0	0	0	2	10	3	28	+	2809	3277	0	3168	QPX_v015_contig_480	3509	323	3509	4	62,436,495,2165,	0,62,502,1003,	323,410,848,1344,	virulence	m1002
2151	0	0	0	0	0	0	0	-	2824	2151	0	2151	QPX_v015_contig_2	6531	4175	6326	1	2151,	0,	4175,	virulence	m1002
6137	0	0	0	1	3	1	30	+	2834	6140	0	6140	QPX_v015_contig_1448	10225	2749	8916	2	2359,3778,	0,2362,	2749,5138,	virulence	m1002
3185	0	0	0	0	0	0	0	+	2836	3185	0	3185	QPX_v015_contig_619	5511	1881	5066	1	3185,	0,	1881,	virulence	m1002
2181	0	0	0	0	0	1	61	+	2876	2181	0	2181	QPX_v015_contig_3720	7755	1129	3371	2	410,1771,	0,410,	1129,1600,	virulence	m1002
2090	0	0	0	0	0	0	0	+	2907	2090	0	2090	QPX_v015_contig_108	12856	4834	6924	1	2090,	0,	4834,	virulence	m1002
1615	0	0	0	0	0	3	167	-	2910	1631	16	1631	QPX_v015_contig_367	10060	8278	10060	4	388,709,56,462,	0,388,1097,1153,	8278,8724,9490,9598,	virulence	m1002
